symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,tech_trend,tech_momentum,tech_volume,tech_relative_strength,technical_score,tech_data_coverage
RADICO.NS,Radico Khaitan Limited,370697535488,2768.6,1048862752.266219,Consumer Defensive,Beverages - Wineries & Distilleries,PASS,,40.0,52.5,60.0,100.0,56.75000000000001,1.0
PRIVISCL.NS,Privi Speciality Chemicals Limited,110399012864,2826.2,296928790.22865397,Basic Materials,Specialty Chemicals,PASS,,47.5,52.5,46.66666666666667,100.0,56.708333333333336,1.0
TREL.NS,Transindia Real Estate Limited,5943374848,24.19,4753696.269339307,Real Estate,Real Estate Services,PASS,,35.0,57.5,60.0,100.0,56.50000000000001,1.0
ATUL.NS,Atul Limited,185232801792,6291.5,170456133.51666668,Basic Materials,Specialty Chemicals,PASS,,55.0,47.5,40.0,100.0,56.50000000000001,1.0
NHPC.NS,NHPC Limited,752172138496,74.88,1166583366.7558813,Utilities,Utilities - Renewable,PASS,,45.0,50.0,53.33333333333333,100.0,56.41666666666667,1.0
RKFORGE.NS,Ramkrishna Forgings Limited,100547764224,555.25,211863920.59545898,Industrials,Metal Fabrication,PASS,,42.5,52.5,53.33333333333333,100.0,56.29166666666667,1.0
BHARATFORG.NS,Bharat Forge Limited,801180942336,1675.8,3291487526.141109,Consumer Cyclical,Auto Parts,PASS,,52.5,65.0,16.666666666666668,100.0,56.208333333333336,1.0
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,1094776389632,7614.0,3247772858.5774903,Healthcare,Medical Care Facilities,PASS,,47.5,70.0,16.666666666666668,100.0,55.958333333333336,1.0
SHANTIGEAR.NS,Shanthi Gears Limited,34114904064,444.55,6714843.36829834,Industrials,Specialty Industrial Machinery,PASS,,57.5,42.5,40.0,100.0,55.87500000000001,1.0
ISGEC.NS,Isgec Heavy Engineering Limited,65156378624,883.75,159937911.67957968,Industrials,Specialty Industrial Machinery,PASS,,45.0,52.5,46.66666666666667,100.0,55.83333333333334,1.0
BELRISE.NS,Belrise Industries Limited,157588701184,177.09,1044920558.7999715,Consumer Cyclical,Auto Parts,PASS,,60.0,55.0,16.666666666666668,100.0,55.83333333333334,1.0
SARDAEN.NS,Sarda Energy & Minerals Limited,182833020928,518.85,349744135.9256877,Basic Materials,Steel,PASS,,45.0,52.5,46.66666666666667,100.0,55.83333333333334,1.0
HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,18477031424,139.72,197316696.15373534,Energy,Oil & Gas E&P,PASS,,52.5,42.5,46.66666666666667,100.0,55.458333333333336,1.0
LGEINDIA.NS,LG Electronics India Limited,1052097249280,1550.0,1019477472.0840943,Technology,Consumer Electronics,PASS,,56.66666666666667,52.5,23.333333333333336,100.0,55.25,1.0
BRIGHOTEL.NS,Brigade Hotel Ventures Limited,22475284480,59.17,11271636.01470286,Consumer Cyclical,Lodging,PASS,,43.33333333333333,47.5,53.33333333333333,100.0,55.083333333333336,1.0
POLYPLEX.NS,Polyplex Corporation Limited,25845413888,823.3,110374507.26394042,Basic Materials,Specialty Chemicals,PASS,,40.0,55.0,46.66666666666667,100.0,54.83333333333334,1.0
ORICONENT.NS,Oricon Enterprises Limited,10372023296,65.65,7469382.225627645,Consumer Cyclical,Packaging & Containers,PASS,,50.0,47.5,40.0,100.0,54.75,1.0
ESABINDIA.NS,Esab India Limited,81775419392,5312.5,16356444.13741862,Industrials,Tools & Accessories,PASS,,50.0,47.5,40.0,100.0,54.75,1.0
MTARTECH.NS,Mtar Technologies Limited,102034505728,3315.0,1786123666.2686605,Industrials,Specialty Industrial Machinery,PASS,,67.5,42.5,16.666666666666668,100.0,54.70833333333334,1.0
HAPPYFORGE.NS,Happy Forgings Limited,116674207744,1236.9,100145480.00116374,Industrials,Metal Fabrication,PASS,,52.5,60.0,16.666666666666668,100.0,54.708333333333336,1.0
MANINDS.NS,Man Industries (India) Limited,29159968768,388.75,659422562.3460032,Basic Materials,Steel,PASS,,47.5,50.0,40.0,100.0,54.625,1.0
PARAS.NS,Paras Defence and Space Technologies Limited,50778075136,630.1,1694921609.4246378,Industrials,Aerospace & Defense,PASS,,35.0,60.0,46.66666666666667,100.0,54.58333333333334,1.0
BUTTERFLY.NS,Butterfly Gandhimathi Appliances Limited,11186341888,625.65,43417161.5803711,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,50.0,42.5,46.66666666666667,100.0,54.583333333333336,1.0
APARINDS.NS,Apar Industries Limited,358153551872,8916.0,1524393000.9,Industrials,Electrical Equipment & Parts,PASS,,47.5,65.0,16.666666666666668,100.0,54.458333333333336,1.0
UNIONBANK.NS,Union Bank of India,1334777741312,174.81,3039262562.8789535,Financial Services,Banks - Regional,PASS,,42.5,55.0,40.0,100.0,54.37500000000001,1.0
BALAJITELE.NS,Balaji Telefilms Limited,11565239296,94.73,71524162.17900442,Communication Services,Entertainment,PASS,,30.0,65.0,46.66666666666667,100.0,54.33333333333334,1.0
SCHAEFFLER.NS,Schaeffler India Limited,595829587968,3812.0,511961330.58558756,Consumer Cyclical,Auto Parts,PASS,,30.0,65.0,46.66666666666667,100.0,54.33333333333334,1.0
ANANDRATHI.NS,Anand Rathi Wealth Limited,252241002496,3038.0,483038302.1442627,Financial Services,Asset Management,PASS,,47.5,60.0,23.333333333333336,100.0,54.29166666666667,1.0
BHARATSE.NS,Bharat Seats Limited,9931881472,157.62,331299498.81583863,Consumer Cyclical,Auto Parts,PASS,,37.5,60.0,40.0,100.0,54.12500000000001,1.0
RRKABEL.NS,R R Kabel Limited,153534676992,1356.0,400777356.6935913,Industrials,Electrical Equipment & Parts,PASS,,37.5,60.0,40.0,100.0,54.12500000000001,1.0
STYL.NS,Seshaasai Technologies Limited,40775065600,252.0,39592851.1228068,Technology,Software - Infrastructure,PASS,,43.33333333333333,55.0,36.666666666666664,100.0,54.00000000000001,1.0
BHEL.NS,Bharat Heavy Electricals Limited,887752032256,254.95,3817918221.4300923,Industrials,Specialty Industrial Machinery,PASS,,47.5,47.5,40.0,100.0,53.875,1.0
EIFFL.NS,Euro India Fresh Foods Limited,5778648064,233.01,6512466.664347331,Consumer Defensive,Packaged Foods,PASS,,50.0,60.0,16.666666666666668,100.0,53.833333333333336,1.0
GENESYS.NS,Genesys International Corporation Limited,11408773120,273.0,179530706.30398762,Technology,Software - Application,PASS,,32.5,55.0,53.33333333333333,100.0,53.54166666666667,1.0
DRREDDY.NS,Dr. Reddy's Laboratories Limited,1073696866304,1289.4,1844649538.8941977,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,47.5,57.5,23.333333333333336,100.0,53.54166666666667,1.0
SURAJEST.NS,Suraj Estate Developers Limited,9868229632,206.02,39027073.16230774,Real Estate,Real Estate - Development,PASS,,40.0,55.0,40.0,100.0,53.50000000000001,1.0
GRWRHITECH.NS,Garware Hi-Tech Films Limited,87506812928,3763.5,375016573.9289795,Basic Materials,Specialty Chemicals,PASS,,57.5,50.0,16.666666666666668,100.0,53.45833333333334,1.0
JINDALPHOT.NS,Jindal Photo Limited,12195289088,1184.3,35582824.58968506,Financial Services,Asset Management,PASS,,52.5,40.0,40.0,100.0,53.375,1.0
MACPOWER.NS,Macpower CNC Machines Limited,9003744256,900.0,30514064.967329916,Industrials,Specialty Industrial Machinery,PASS,,55.0,52.5,16.666666666666668,100.0,53.33333333333334,1.0
NAVINFLUOR.NS,Navin Fluorine International Limited,316205039616,6160.5,1759887753.35,Basic Materials,Chemicals,PASS,,52.5,55.0,16.666666666666668,100.0,53.208333333333336,1.0
SINDHUTRAD.NS,Sindhu Trade Links Limited,37069156352,23.98,45608726.3365277,Industrials,Conglomerates,PASS,,52.5,55.0,16.666666666666668,100.0,53.208333333333336,1.0
GRANULES.NS,Granules India Limited,139038851072,561.1,378633888.3238993,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,35.0,55.0,46.66666666666667,100.0,53.08333333333334,1.0
TATAINVEST.NS,Tata Investment Corporation Limited,318143201280,628.8,1322543668.9348247,Financial Services,Asset Management,PASS,,30.0,65.0,40.0,100.0,53.00000000000001,1.0
SIEMENS.NS,Siemens Limited,1127370719232,3165.7,1345199417.484717,Industrials,Specialty Industrial Machinery,PASS,,45.0,47.5,40.0,100.0,53.00000000000001,1.0
TEGA.NS,Tega Industries Limited,131240574976,1746.9,160348366.8468587,Industrials,Specialty Industrial Machinery,PASS,,32.5,57.5,46.66666666666667,100.0,52.95833333333334,1.0
AFSL.NS,Abans Financial Services Limited,10290891776,202.23,4067346.565776062,Financial Services,Capital Markets,PASS,,47.5,60.0,16.666666666666668,100.0,52.958333333333336,1.0
SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,96728268800,4194.0,250311029.5725993,Healthcare,Drug Manufacturers - General,PASS,,42.5,50.0,40.0,100.0,52.87500000000001,1.0
INOXINDIA.NS,INOX India Limited,102789668864,1132.5,65112007.26790365,Industrials,Specialty Industrial Machinery,PASS,,42.5,50.0,40.0,100.0,52.87500000000001,1.0
PFIZER.NS,Pfizer Limited,217736331264,4759.5,255284838.38746744,Healthcare,Drug Manufacturers - General,PASS,,30.0,60.0,46.66666666666667,100.0,52.83333333333334,1.0
URBANCO.NS,Urban Company Limited,162843066368,111.37,344038171.47305655,Technology,Software - Application,PASS,,43.33333333333333,40.0,53.33333333333333,100.0,52.833333333333336,1.0
MANGLMCEM.NS,Mangalam Cement Limited,22105106432,802.45,98357242.44692993,Basic Materials,Building Materials,PASS,,42.5,65.0,16.666666666666668,100.0,52.70833333333334,1.0
WELCORP.NS,Welspun Corp Limited,211279593472,801.2,380112638.275472,Basic Materials,Steel,PASS,,37.5,55.0,40.0,100.0,52.62500000000001,1.0
BDL.NS,Bharat Dynamics Limited,473048907776,1290.5,2288451927.2757974,Industrials,Aerospace & Defense,PASS,,40.0,47.5,46.66666666666667,100.0,52.58333333333334,1.0
ABBOTINDIA.NS,Abbott India Limited,568418828288,26750.0,217514952.0,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,40.0,47.5,46.66666666666667,100.0,52.58333333333334,1.0
NETWEB.NS,Netweb Technologies India Limited,178918703104,3139.4,9572811556.245264,Technology,Computer Hardware,PASS,,42.5,60.0,23.333333333333336,100.0,52.54166666666667,1.0
LTTS.NS,L&T Technology Services Limited,345494355968,3259.5,832284083.4047445,Technology,Information Technology Services,PASS,,52.5,32.5,46.66666666666667,100.0,52.458333333333336,1.0
WEALTH.NS,Wealth First Portfolio Managers Limited,9942179840,933.1,5933146.795633952,Financial Services,Capital Markets,PASS,,52.5,52.5,16.666666666666668,100.0,52.458333333333336,1.0
ENIL.NS,Entertainment Network (India) Limited,5029705728,105.51,2321343.08862559,Communication Services,Broadcasting,PASS,,32.5,60.0,40.0,100.0,52.37500000000001,1.0
DIVGIITTS.NS,Divgi Torqtransfer Systems Limited,20459978752,669.0,45416356.368701175,Consumer Cyclical,Auto Parts,PASS,,47.5,42.5,40.0,100.0,52.375,1.0
BLISSGVS.NS,Bliss GVS Pharma Limited,21358352384,201.76,659143556.1622624,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,50.0,55.0,16.666666666666668,100.0,52.333333333333336,1.0
SGIL.NS,Synergy Green Industries Limited,7871015424,503.5,26883091.609399416,Industrials,Metal Fabrication,PASS,,25.0,75.0,30.0,100.0,52.25000000000001,1.0
ARVSMART.NS,Arvind SmartSpaces Limited,24130662400,526.05,119466785.3588735,Real Estate,Real Estate - Development,PASS,,45.0,45.0,40.0,100.0,52.25000000000001,1.0
SANSERA.NS,Sansera Engineering Limited,121611599872,1954.0,617411379.2465291,Consumer Cyclical,Auto Parts,PASS,,50.0,50.0,23.333333333333336,100.0,52.16666666666667,1.0
UBL.NS,United Breweries Limited,421805555712,1595.3,216533756.39850667,Consumer Defensive,Beverages - Brewers,PASS,,42.5,47.5,40.0,100.0,52.12500000000001,1.0
CIEINDIA.NS,CIE Automotive India Limited,164724391936,433.55,243912626.33988953,Consumer Cyclical,Auto Parts,PASS,,42.5,47.5,40.0,100.0,52.12500000000001,1.0
IRB.NS,IRB Infrastructure Developers Limited,246210035712,40.77,309622880.327712,Industrials,Infrastructure Operations,PASS,,32.5,50.0,53.33333333333333,100.0,52.04166666666667,1.0
TI.NS,Tilaknagar Industries Limited,108273180672,438.05,235065987.81295574,Consumer Defensive,Beverages - Wineries & Distilleries,PASS,,40.0,50.0,40.0,100.0,52.00000000000001,1.0
VINDHYATEL.NS,Vindhya Telelinks Limited,12919810048,1090.2,30940427.941691082,Industrials,Engineering & Construction,PASS,,42.5,42.5,46.66666666666667,100.0,51.95833333333334,1.0
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,23978268672,296.25,34309313.087832645,Consumer Defensive,Confectioners,PASS,,42.5,42.5,46.66666666666667,100.0,51.95833333333334,1.0
EPACK.NS,EPACK Durable Limited,23758811136,246.9,153764343.43411663,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,37.5,52.5,40.0,100.0,51.87500000000001,1.0
MAHLOG.NS,Mahindra Logistics Limited,36449378304,367.35,135258980.83125508,Industrials,Integrated Freight & Logistics,PASS,,52.5,50.0,16.666666666666668,100.0,51.708333333333336,1.0
JINDALSTEL.NS,JINDAL STEEL LIMITED,1168279863296,1148.2,1464510498.2713745,Basic Materials,Steel,PASS,,52.5,50.0,16.666666666666668,100.0,51.708333333333336,1.0
MMFL.NS,MM Forgings Limited,20604082176,425.85,53050779.177442424,Industrials,Metal Fabrication,PASS,,52.5,50.0,16.666666666666668,100.0,51.708333333333336,1.0
RELIGARE.NS,Religare Enterprises Limited,72173977600,216.81,534705617.00345916,Financial Services,Insurance - Life,PASS,,40.0,40.0,53.33333333333333,100.0,51.66666666666667,1.0
KPEL.NS,K.P. Energy Limited,18564638720,274.1,89124251.81627198,Industrials,Engineering & Construction,PASS,,40.0,40.0,53.33333333333333,100.0,51.66666666666667,1.0
ACUTAAS.NS,Acutaas Chemicals Limited,169407725568,2069.2,779631487.9278158,Basic Materials,Specialty Chemicals,PASS,,40.0,60.0,23.333333333333336,100.0,51.66666666666667,1.0
BAJAJINDEF.NS,Indef Manufacturing Limited,7918080000,247.44,10374797.504465738,Industrials,Farm & Heavy Construction Machinery,PASS,,47.5,40.0,40.0,100.0,51.625,1.0
QPOWER.NS,Quality Power Electrical Equipments Limited,61091774464,788.85,1084373142.6744974,Industrials,Electrical Equipment & Parts,PASS,,47.5,55.0,16.666666666666668,100.0,51.458333333333336,1.0
TDPOWERSYS.NS,TD Power Systems Limited,120519745536,771.5,966110070.3581197,Industrials,Specialty Industrial Machinery,PASS,,47.5,55.0,16.666666666666668,100.0,51.458333333333336,1.0
BOROSCI.NS,Borosil Scientific Limited,9265930240,104.0,15164109.716981253,Consumer Cyclical,Packaging & Containers,PASS,,35.0,45.0,53.33333333333333,100.0,51.41666666666667,1.0
SWELECTES.NS,Swelect Energy Systems Limited,8128560128,523.2,13064877.325398764,Technology,Solar,PASS,,35.0,45.0,53.33333333333333,100.0,51.41666666666667,1.0
GRMOVER.NS,GRM Overseas Limited,31931695104,153.87,229035024.62373048,Consumer Defensive,Packaged Foods,PASS,,42.5,45.0,40.0,100.0,51.37500000000001,1.0
TVSHLTD.NS,TVS Holdings Limited,280464916480,13848.0,108897695.13333334,Consumer Cyclical,Auto Parts,PASS,,42.5,45.0,40.0,100.0,51.37500000000001,1.0
UNITEDPOLY.NS,United Polyfab Gujarat Limited,6038552576,26.31,2085232.6249169668,Consumer Cyclical,Textile Manufacturing,PASS,,40.0,50.0,36.666666666666664,100.0,51.333333333333336,1.0
APEX.NS,Apex Frozen Foods Limited,10198586368,325.5,1031092897.9959035,Consumer Defensive,Farm Products,PASS,,42.5,60.0,16.666666666666668,100.0,51.20833333333334,1.0
TITAN.NS,Titan Company Limited,3619055730688,4079.9,3492642678.012541,Consumer Cyclical,Luxury Goods,PASS,,42.5,60.0,16.666666666666668,100.0,51.20833333333334,1.0
RUBICON.NS,Rubicon Research Limited,125325557760,760.7,172491119.55102336,Healthcare,Drug Manufacturers - General,PASS,,46.66666666666667,55.0,16.666666666666668,100.0,51.16666666666668,1.0
KINGFA.NS,Kingfa Science & Technology (India) Limited,55211880448,4070.0,21691159.45276693,Basic Materials,Specialty Chemicals,PASS,,37.5,50.0,40.0,100.0,51.12500000000001,1.0
JNKINDIA.NS,JNK India Limited,12860447744,229.84,80258113.9493627,Industrials,Specialty Industrial Machinery,PASS,,37.5,50.0,40.0,100.0,51.12500000000001,1.0
PETRONET.NS,Petronet LNG Limited,427125047296,284.75,1403408217.8381104,Energy,Oil & Gas Refining & Marketing,PASS,,37.5,50.0,40.0,100.0,51.12500000000001,1.0
SONACOMS.NS,Sona BLW Precision Forgings Limited,300631883776,483.45,1009551264.6859324,Consumer Cyclical,Auto Parts,PASS,,37.5,50.0,40.0,100.0,51.12500000000001,1.0
OMINFRAL.NS,OM INFRA LIMITED,8231783424,85.25,11216308.079454549,Industrials,Engineering & Construction,PASS,,40.0,37.5,53.33333333333333,100.0,50.91666666666667,1.0
GODREJAGRO.NS,Godrej Agrovet Limited,110387601408,573.45,299513705.5493754,Consumer Defensive,Packaged Foods,PASS,,32.5,55.0,40.0,100.0,50.87500000000001,1.0
JLHL.NS,Jupiter Life Line Hospitals Limited,82134556672,1252.7,28597793.513228353,Healthcare,Medical Care Facilities,PASS,,37.5,55.0,30.0,100.0,50.62500000000001,1.0
EIHOTEL.NS,EIH Limited,196895916032,314.85,603471860.7730978,Consumer Cyclical,Lodging,PASS,,42.5,42.5,40.0,100.0,50.62500000000001,1.0
IFCI.NS,IFCI Limited,149436792832,55.38,2032981833.581238,Financial Services,Credit Services,PASS,,42.5,42.5,40.0,100.0,50.62500000000001,1.0
SAIL.NS,Steel Authority of India Limited,611978641408,148.16,3438882773.1768413,Basic Materials,Steel,PASS,,42.5,42.5,40.0,100.0,50.62500000000001,1.0
LAURUSLABS.NS,Laurus Labs Limited,540310667264,1000.6,1475031880.706551,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,45.0,55.0,16.666666666666668,100.0,50.58333333333334,1.0
TECHNOE.NS,Techno Electric & Engineering Company Limited,125080190976,1075.5,293697188.4369527,Industrials,Engineering & Construction,PASS,,30.0,52.5,46.66666666666667,100.0,50.58333333333334,1.0
ANTELOPUS.NS,Antelopus Selan Energy Limited,18926551040,538.0,244454740.61831766,Energy,Oil & Gas E&P,PASS,,46.66666666666667,37.5,40.0,100.0,50.583333333333336,1.0
THANGAMAYL.NS,Thangamayil Jewellery Limited,107108638720,3446.0,396878568.10797524,Consumer Cyclical,Luxury Goods,PASS,,37.5,47.5,40.0,100.0,50.37500000000001,1.0
RELIANCE.NS,Reliance Industries Limited,18707289997312,1382.4,19813242128.247902,Energy,Oil & Gas Refining & Marketing,PASS,,40.0,60.0,16.666666666666668,100.0,50.33333333333334,1.0
JAYNECOIND.NS,Jayaswal Neco Industries Limited,69404827648,71.47,259985158.38108164,Basic Materials,Steel,PASS,,40.0,60.0,16.666666666666668,100.0,50.33333333333334,1.0
JINDRILL.NS,Jindal Drilling And Industries Limited,13214788608,455.9,1710859026.2523906,Energy,Oil & Gas Equipment & Services,PASS,,37.5,42.5,46.66666666666667,100.0,50.20833333333334,1.0
GVT&D.NS,GE Vernova T&D India Limited,898006384640,3507.2,2230790048.2504315,Industrials,Specialty Industrial Machinery,PASS,,50.0,47.5,16.666666666666668,100.0,50.083333333333336,1.0
VISHNU.NS,Vishnu Chemicals Limited,33102288896,491.75,33098576.217836507,Basic Materials,Specialty Chemicals,PASS,,37.5,37.5,53.33333333333333,100.0,50.04166666666667,1.0
GNA.NS,GNA Axles Limited,16526212096,384.95,79243430.63293558,Consumer Cyclical,Auto Parts,PASS,,47.5,50.0,16.666666666666668,100.0,49.958333333333336,1.0
BETA.NS,Beta Drugs Limited,11318013952,1121.2,18158937.207214355,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,35.0,40.0,53.33333333333333,100.0,49.91666666666667,1.0
PARAGMILK.NS,Parag Milk Foods Limited,23523878912,197.34,191356737.21136677,Consumer Defensive,Packaged Foods,PASS,,35.0,40.0,53.33333333333333,100.0,49.91666666666667,1.0
DCMSHRIRAM.NS,DCM Shriram Limited,155515781120,1003.0,47603863.37246501,Industrials,Conglomerates,PASS,,35.0,40.0,53.33333333333333,100.0,49.91666666666667,1.0
ASKAUTOLTD.NS,ASK Automotive Limited,79300608000,402.25,67312110.86313578,Consumer Cyclical,Auto Parts,PASS,,35.0,40.0,53.33333333333333,100.0,49.91666666666667,1.0
EPACKPEB.NS,EPack Prefab Technologies Limited,15322947584,152.54,72712029.84851074,Industrials,Engineering & Construction,PASS,,43.33333333333333,50.0,23.333333333333336,100.0,49.833333333333336,1.0
KPIGREEN.NS,KPI Green Energy Limited,75418787840,381.75,660594614.333548,Utilities,Utilities - Renewable,PASS,,40.0,42.5,40.0,100.0,49.75000000000001,1.0
STARCEMENT.NS,Star Cement Limited,82359844864,203.77,112228538.42997742,Basic Materials,Building Materials,PASS,,25.0,60.0,40.0,100.0,49.75000000000001,1.0
NMDC.NS,NMDC Limited,684882591744,77.9,2114120519.6819618,Basic Materials,Steel,PASS,,40.0,42.5,40.0,100.0,49.75000000000001,1.0
